qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_qkd
120,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
121,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
122,4,6,None,NAIVE,False,1,0.5,470400000.0,0.0,1.0
123,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,1.0,0.6666666666666666
124,4,6,None,NAIVE,False,1,0.3333333333333333,470400000.0,0.3333333333333333,0.3333333333333333
125,4,6,None,NAIVE,False,1,0.3333333333333333,470400000.0,0.6666666666666666,0.0
126,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
127,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
128,4,6,None,NAIVE,False,1,0.3333333333333333,470400000.0,0.6666666666666666,0.0
129,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
130,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,1.0,0.3333333333333333
131,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
132,4,6,None,NAIVE,False,1,0.5,470400000.0,0.6666666666666666,0.3333333333333333
133,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,0.6666666666666666,0.6666666666666666
134,4,6,None,NAIVE,False,1,0.5,470400000.0,0.3333333333333333,0.6666666666666666
135,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,0.6666666666666666,1.0
136,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,1.0,0.3333333333333333
137,4,6,None,NAIVE,False,1,0.16666666666666666,470400000.0,0.3333333333333333,0.0
138,4,6,None,NAIVE,False,1,0.5,470400000.0,1.0,0.0
139,4,6,None,NAIVE,False,1,1.0,470400000.0,1.0,1.0
140,4,6,None,NAIVE,False,1,0.8333333333333334,470400000.0,0.6666666666666666,1.0
141,4,6,None,NAIVE,False,1,0.6666666666666666,470400000.0,1.0,0.3333333333333333
