qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_qkd
0,2,12,None,NAIVE,False,1,0.75,1113300000.0,0.75
1,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
2,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
3,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
4,2,12,None,NAIVE,False,1,0.8333333333333334,1113300000.0,0.8333333333333334
5,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
6,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
7,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
8,2,12,None,NAIVE,False,1,0.75,1113300000.0,0.75
9,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
10,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
11,2,12,None,NAIVE,False,1,0.75,1113300000.0,0.75
12,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
13,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
14,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
15,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
16,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
17,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
18,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
19,2,12,None,NAIVE,False,1,0.3333333333333333,1113300000.0,0.3333333333333333
20,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
21,2,12,None,NAIVE,False,1,0.75,1113300000.0,0.75
22,2,12,None,NAIVE,False,1,0.4166666666666667,1113300000.0,0.4166666666666667
23,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
24,2,12,None,NAIVE,False,1,0.25,1113300000.0,0.25
25,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
26,2,12,None,NAIVE,False,1,0.6666666666666666,1113300000.0,0.6666666666666666
27,2,12,None,NAIVE,False,1,0.5833333333333334,1113300000.0,0.5833333333333334
28,2,12,None,NAIVE,False,1,0.75,1113300000.0,0.75
29,2,12,None,NAIVE,False,1,0.5,1113300000.0,0.5
