qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc
24,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
25,0,12,1667,HEU,False,5,0.75,411700000.0,0.75
26,0,12,1667,HEU,False,5,0.25,411700000.0,0.25
27,0,12,1667,HEU,False,5,0.25,411700000.0,0.25
28,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
29,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
30,0,12,1667,HEU,False,5,0.5,411700000.0,0.5
31,0,12,1667,HEU,False,5,0.75,411700000.0,0.75
32,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
33,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
34,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
35,0,12,1667,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
36,0,12,1667,HEU,False,5,0.4166666666666667,411700000.0,0.4166666666666667
37,0,12,1667,HEU,False,5,0.75,411700000.0,0.75
38,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
39,0,12,1667,HEU,False,5,0.4166666666666667,411700000.0,0.4166666666666667
40,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
41,0,12,1667,HEU,False,5,0.75,411700000.0,0.75
42,0,12,1667,HEU,False,5,0.5,411700000.0,0.5
43,0,12,1667,HEU,False,5,0.75,411700000.0,0.75
44,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
45,0,12,1667,HEU,False,5,0.5,411700000.0,0.5
46,0,12,1667,HEU,False,5,0.5,411700000.0,0.5
47,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
48,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
49,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
50,0,12,1667,HEU,False,5,0.4166666666666667,411700000.0,0.4166666666666667
51,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
52,0,12,1667,HEU,False,5,0.5,411700000.0,0.5
53,0,12,1667,HEU,False,5,0.5,411700000.0,0.5
54,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
55,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
56,0,12,1667,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
57,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
58,0,12,1667,HEU,False,5,0.9166666666666666,411700000.0,0.9166666666666666
59,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
60,0,12,1667,HEU,False,5,0.75,411700000.0,0.75
61,0,12,1667,HEU,False,5,0.75,411700000.0,0.75
62,0,12,1667,HEU,False,5,0.3333333333333333,411700000.0,0.3333333333333333
63,0,12,1667,HEU,False,5,0.5,411700000.0,0.5
64,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
65,0,12,1667,HEU,False,5,0.5,411700000.0,0.5
66,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
67,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
68,0,12,1667,HEU,False,5,0.75,411700000.0,0.75
69,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
70,0,12,1667,HEU,False,5,0.3333333333333333,411700000.0,0.3333333333333333
71,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
72,0,12,1667,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
73,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
74,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
75,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
76,0,12,1667,HEU,False,5,0.5,411700000.0,0.5
77,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
78,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
79,0,12,1667,HEU,False,5,0.5,411700000.0,0.5
80,0,12,1667,HEU,False,5,0.75,411700000.0,0.75
81,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
82,0,12,1667,HEU,False,5,0.4166666666666667,411700000.0,0.4166666666666667
83,0,12,1667,HEU,False,5,0.5,411700000.0,0.5
84,0,12,1667,HEU,False,5,0.75,411700000.0,0.75
85,0,12,1667,HEU,False,5,0.75,411700000.0,0.75
86,0,12,1667,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
87,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
88,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
89,0,12,1667,HEU,False,5,0.5,411700000.0,0.5
90,0,12,1667,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
91,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
92,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
93,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
94,0,12,1667,HEU,False,5,0.4166666666666667,411700000.0,0.4166666666666667
95,0,12,1667,HEU,False,5,0.75,411700000.0,0.75
96,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
97,0,12,1667,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
98,0,12,1667,HEU,False,5,0.9166666666666666,411700000.0,0.9166666666666666
99,0,12,1667,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
0,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
1,0,12,2679,HEU,False,5,0.4166666666666667,411700000.0,0.4166666666666667
2,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
3,0,12,2679,HEU,False,5,0.4166666666666667,411700000.0,0.4166666666666667
4,0,12,2679,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
5,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
6,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
7,0,12,2679,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
8,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
9,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
10,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
11,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
12,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
13,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
14,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
15,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
16,0,12,2679,HEU,False,5,0.5,411700000.0,0.5
17,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
18,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
19,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
20,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
21,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
22,0,12,2679,HEU,False,5,0.5,411700000.0,0.5
23,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
24,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
25,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
26,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
27,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
28,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
29,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
30,0,12,2679,HEU,False,5,0.9166666666666666,411700000.0,0.9166666666666666
31,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
32,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
33,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
34,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
35,0,12,2679,HEU,False,5,0.9166666666666666,411700000.0,0.9166666666666666
36,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
37,0,12,2679,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
38,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
39,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
40,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
41,0,12,2679,HEU,False,5,0.5,411700000.0,0.5
42,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
43,0,12,2679,HEU,False,5,0.4166666666666667,411700000.0,0.4166666666666667
44,0,12,2679,HEU,False,5,0.5,411700000.0,0.5
45,0,12,2679,HEU,False,5,0.5,411700000.0,0.5
46,0,12,2679,HEU,False,5,0.9166666666666666,411700000.0,0.9166666666666666
47,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
48,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
49,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
50,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
51,0,12,2679,HEU,False,5,0.4166666666666667,411700000.0,0.4166666666666667
52,0,12,2679,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
53,0,12,2679,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
54,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
55,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
56,0,12,2679,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
57,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
58,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
59,0,12,2679,HEU,False,5,0.3333333333333333,411700000.0,0.3333333333333333
60,0,12,2679,HEU,False,5,0.4166666666666667,411700000.0,0.4166666666666667
61,0,12,2679,HEU,False,5,0.5,411700000.0,0.5
62,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
63,0,12,2679,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
64,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
65,0,12,2679,HEU,False,5,0.3333333333333333,411700000.0,0.3333333333333333
66,0,12,2679,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
67,0,12,2679,HEU,False,5,0.5,411700000.0,0.5
68,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
69,0,12,2679,HEU,False,5,0.5,411700000.0,0.5
70,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
71,0,12,2679,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
72,0,12,2679,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
73,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
74,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
75,0,12,2679,HEU,False,5,0.9166666666666666,411700000.0,0.9166666666666666
76,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
77,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
78,0,12,2679,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
79,0,12,2679,HEU,False,5,0.4166666666666667,411700000.0,0.4166666666666667
80,0,12,2679,HEU,False,5,0.5,411700000.0,0.5
81,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
82,0,12,2679,HEU,False,5,0.4166666666666667,411700000.0,0.4166666666666667
83,0,12,2679,HEU,False,5,0.5,411700000.0,0.5
84,0,12,2679,HEU,False,5,0.5,411700000.0,0.5
85,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
86,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
87,0,12,2679,HEU,False,5,0.25,411700000.0,0.25
88,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
89,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
90,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
91,0,12,2679,HEU,False,5,0.5,411700000.0,0.5
92,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
93,0,12,2679,HEU,False,5,0.5,411700000.0,0.5
94,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
95,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
96,0,12,2679,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
97,0,12,2679,HEU,False,5,0.5,411700000.0,0.5
98,0,12,2679,HEU,False,5,0.75,411700000.0,0.75
99,0,12,2679,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
0,0,12,1870,HEU,False,5,0.5,411700000.0,0.5
1,0,12,1870,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
2,0,12,1870,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
3,0,12,1870,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
4,0,12,1870,HEU,False,5,0.9166666666666666,411700000.0,0.9166666666666666
5,0,12,1870,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
6,0,12,1870,HEU,False,5,0.75,411700000.0,0.75
7,0,12,1870,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
8,0,12,1870,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
9,0,12,1870,HEU,False,5,0.75,411700000.0,0.75
10,0,12,1870,HEU,False,5,0.75,411700000.0,0.75
11,0,12,1870,HEU,False,5,0.4166666666666667,411700000.0,0.4166666666666667
12,0,12,1870,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
13,0,12,1870,HEU,False,5,0.9166666666666666,411700000.0,0.9166666666666666
14,0,12,1870,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
15,0,12,1870,HEU,False,5,0.5833333333333334,411700000.0,0.5833333333333334
16,0,12,1870,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
17,0,12,1870,HEU,False,5,0.3333333333333333,411700000.0,0.3333333333333333
18,0,12,1870,HEU,False,5,0.75,411700000.0,0.75
19,0,12,1870,HEU,False,5,0.75,411700000.0,0.75
20,0,12,1870,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
21,0,12,1870,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
22,0,12,1870,HEU,False,5,0.75,411700000.0,0.75
23,0,12,1870,HEU,False,5,0.6666666666666666,411700000.0,0.6666666666666666
24,0,12,1870,HEU,False,5,0.4166666666666667,411700000.0,0.4166666666666667
25,0,12,1870,HEU,False,5,0.8333333333333334,411700000.0,0.8333333333333334
