qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_pingpong
121,1,6,37234,HEU,False,3,0.3333333333333333,1042570000.0,0.3333333333333333
122,1,6,37234,HEU,False,3,1.0,1042610000.0,1.0
123,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
124,1,6,37234,HEU,False,3,0.8333333333333334,1042570000.0,0.8333333333333334
125,1,6,37234,HEU,False,3,0.6666666666666666,1042610000.0,0.6666666666666666
126,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
127,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
128,1,6,37234,HEU,False,3,0.6666666666666666,1042610000.0,0.6666666666666666
129,1,6,37234,HEU,False,3,0.5,1042610000.0,0.5
130,1,6,37234,HEU,False,3,0.3333333333333333,1042610000.0,0.3333333333333333
131,1,6,37234,HEU,False,3,1.0,1042610000.0,1.0
132,1,6,37234,HEU,False,3,0.8333333333333334,1042610000.0,0.8333333333333334
133,1,6,37234,HEU,False,3,0.3333333333333333,1042570000.0,0.3333333333333333
134,1,6,37234,HEU,False,3,1.0,1042570000.0,1.0
135,1,6,37234,HEU,False,3,1.0,1042570000.0,1.0
136,1,6,37234,HEU,False,3,0.5,1042610000.0,0.5
137,1,6,37234,HEU,False,3,0.8333333333333334,1042610000.0,0.8333333333333334
138,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
139,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
140,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
141,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
142,1,6,37234,HEU,False,3,0.3333333333333333,1042590000.0,0.3333333333333333
143,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
144,1,6,37234,HEU,False,3,0.6666666666666666,1042570000.0,0.6666666666666666
145,1,6,37234,HEU,False,3,0.8333333333333334,1042570000.0,0.8333333333333334
146,1,6,37234,HEU,False,3,1.0,1042590000.0,1.0
147,1,6,37234,HEU,False,3,0.6666666666666666,1042610000.0,0.6666666666666666
148,1,6,37234,HEU,False,3,0.6666666666666666,1042570000.0,0.6666666666666666
149,1,6,37234,HEU,False,3,0.5,1042570000.0,0.5
150,1,6,37234,HEU,False,3,0.5,1042610000.0,0.5
151,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
152,1,6,37234,HEU,False,3,0.6666666666666666,1042570000.0,0.6666666666666666
153,1,6,37234,HEU,False,3,0.6666666666666666,1042610000.0,0.6666666666666666
154,1,6,37234,HEU,False,3,0.6666666666666666,1042570000.0,0.6666666666666666
155,1,6,37234,HEU,False,3,0.6666666666666666,1042610000.0,0.6666666666666666
156,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
157,1,6,37234,HEU,False,3,0.5,1042570000.0,0.5
158,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
159,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
160,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
161,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
162,1,6,37234,HEU,False,3,0.6666666666666666,1042610000.0,0.6666666666666666
163,1,6,37234,HEU,False,3,0.5,1042610000.0,0.5
164,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
165,1,6,37234,HEU,False,3,0.5,1042590000.0,0.5
166,1,6,37234,HEU,False,3,0.8333333333333334,1042590000.0,0.8333333333333334
167,1,6,37234,HEU,False,3,0.3333333333333333,1042590000.0,0.3333333333333333
168,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
169,1,6,37234,HEU,False,3,0.5,1042610000.0,0.5
170,1,6,37234,HEU,False,3,0.5,1042610000.0,0.5
171,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
172,1,6,37234,HEU,False,3,0.6666666666666666,1042590000.0,0.6666666666666666
173,1,6,37234,HEU,False,3,0.6666666666666666,1042610000.0,0.6666666666666666
174,1,6,37234,HEU,False,3,0.8333333333333334,1042570000.0,0.8333333333333334
