qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong
172,3,6,None,NAIVE,False,1,0.8333333333333334,406290000.0,0.6666666666666666,1.0
173,3,6,None,NAIVE,False,1,0.8333333333333334,406290000.0,1.0,0.6666666666666666
174,3,6,None,NAIVE,False,1,0.6666666666666666,406270000.0,0.6666666666666666,0.6666666666666666
175,3,6,None,NAIVE,False,1,0.0,406270000.0,0.0,0.0
176,3,6,None,NAIVE,False,1,0.5,406290000.0,0.3333333333333333,0.6666666666666666
177,3,6,None,NAIVE,False,1,0.5,406270000.0,0.3333333333333333,0.6666666666666666
178,3,6,None,NAIVE,False,1,0.8333333333333334,406290000.0,1.0,0.6666666666666666
179,3,6,None,NAIVE,False,1,0.5,406290000.0,0.3333333333333333,0.6666666666666666
180,3,6,None,NAIVE,False,1,0.3333333333333333,406270000.0,0.0,0.6666666666666666
181,3,6,None,NAIVE,False,1,0.6666666666666666,406310000.0,0.6666666666666666,0.6666666666666666
182,3,6,None,NAIVE,False,1,0.5,406270000.0,0.3333333333333333,0.6666666666666666
183,3,6,None,NAIVE,False,1,0.5,406270000.0,0.3333333333333333,0.6666666666666666
184,3,6,None,NAIVE,False,1,0.5,406270000.0,0.6666666666666666,0.3333333333333333
185,3,6,None,NAIVE,False,1,0.6666666666666666,406310000.0,0.6666666666666666,0.6666666666666666
186,3,6,None,NAIVE,False,1,0.8333333333333334,406290000.0,0.6666666666666666,1.0
187,3,6,None,NAIVE,False,1,0.3333333333333333,406290000.0,0.0,0.6666666666666666
188,3,6,None,NAIVE,False,1,0.8333333333333334,406310000.0,1.0,0.6666666666666666
189,3,6,None,NAIVE,False,1,1.0,406270000.0,1.0,1.0
190,3,6,None,NAIVE,False,1,0.5,406290000.0,0.6666666666666666,0.3333333333333333
191,3,6,None,NAIVE,False,1,0.6666666666666666,406310000.0,0.6666666666666666,0.6666666666666666
192,3,6,None,NAIVE,False,1,0.5,406270000.0,0.6666666666666666,0.3333333333333333
193,3,6,None,NAIVE,False,1,0.8333333333333334,406310000.0,1.0,0.6666666666666666
194,3,6,None,NAIVE,False,1,0.8333333333333334,406270000.0,1.0,0.6666666666666666
195,3,6,None,NAIVE,False,1,0.5,406290000.0,0.3333333333333333,0.6666666666666666
196,3,6,None,NAIVE,False,1,0.8333333333333334,406290000.0,0.6666666666666666,1.0
197,3,6,None,NAIVE,False,1,0.5,406310000.0,1.0,0.0
198,3,6,None,NAIVE,False,1,0.5,406290000.0,1.0,0.0
199,3,6,None,NAIVE,False,1,0.6666666666666666,406290000.0,0.6666666666666666,0.6666666666666666
