qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong
125,3,12,None,NAIVE,False,1,0.8333333333333334,791510000.0,0.8333333333333334,0.8333333333333334
126,3,12,None,NAIVE,False,1,0.6666666666666666,791510000.0,0.5,0.8333333333333334
127,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.5,0.8333333333333334
128,3,12,None,NAIVE,False,1,0.3333333333333333,791490000.0,0.3333333333333333,0.3333333333333333
129,3,12,None,NAIVE,False,1,0.75,791510000.0,0.6666666666666666,0.8333333333333334
130,3,12,None,NAIVE,False,1,0.75,791470000.0,0.8333333333333334,0.6666666666666666
131,3,12,None,NAIVE,False,1,0.5,791490000.0,0.3333333333333333,0.6666666666666666
132,3,12,None,NAIVE,False,1,0.5,791490000.0,0.3333333333333333,0.6666666666666666
133,3,12,None,NAIVE,False,1,0.5833333333333334,791510000.0,0.5,0.6666666666666666
134,3,12,None,NAIVE,False,1,0.75,791490000.0,0.8333333333333334,0.6666666666666666
135,3,12,None,NAIVE,False,1,0.8333333333333334,791470000.0,0.8333333333333334,0.8333333333333334
136,3,12,None,NAIVE,False,1,0.5,791470000.0,0.3333333333333333,0.6666666666666666
137,3,12,None,NAIVE,False,1,0.8333333333333334,791470000.0,0.8333333333333334,0.8333333333333334
138,3,12,None,NAIVE,False,1,0.5833333333333334,791490000.0,0.5,0.6666666666666666
139,3,12,None,NAIVE,False,1,0.5833333333333334,791470000.0,1.0,0.16666666666666666
140,3,12,None,NAIVE,False,1,0.5,791490000.0,0.3333333333333333,0.6666666666666666
141,3,12,None,NAIVE,False,1,0.5,791510000.0,0.5,0.5
142,3,12,None,NAIVE,False,1,0.5,791510000.0,0.3333333333333333,0.6666666666666666
143,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.6666666666666666,0.6666666666666666
144,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.6666666666666666,0.6666666666666666
145,3,12,None,NAIVE,False,1,0.4166666666666667,791490000.0,0.6666666666666666,0.16666666666666666
146,3,12,None,NAIVE,False,1,0.4166666666666667,791490000.0,0.3333333333333333,0.5
147,3,12,None,NAIVE,False,1,0.75,791490000.0,0.8333333333333334,0.6666666666666666
148,3,12,None,NAIVE,False,1,0.5833333333333334,791490000.0,0.6666666666666666,0.5
149,3,12,None,NAIVE,False,1,0.5,791490000.0,0.6666666666666666,0.3333333333333333
150,3,12,None,NAIVE,False,1,0.5,791490000.0,0.6666666666666666,0.3333333333333333
151,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.6666666666666666,0.6666666666666666
152,3,12,None,NAIVE,False,1,0.8333333333333334,791470000.0,0.6666666666666666,1.0
153,3,12,None,NAIVE,False,1,0.75,791490000.0,1.0,0.5
154,3,12,None,NAIVE,False,1,0.6666666666666666,791490000.0,0.6666666666666666,0.6666666666666666
155,3,12,None,NAIVE,False,1,0.6666666666666666,791470000.0,0.6666666666666666,0.6666666666666666
156,3,12,None,NAIVE,False,1,0.5,791510000.0,0.5,0.5
157,3,12,None,NAIVE,False,1,0.8333333333333334,791510000.0,0.8333333333333334,0.8333333333333334
158,3,12,None,NAIVE,False,1,0.5833333333333334,791510000.0,0.3333333333333333,0.8333333333333334
