qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong,success_probability_qkd
75,6,6,14533,HEU,False,3,0.6666666666666666,221740000.0,1.0,1.0,0.0
76,6,6,14533,HEU,False,3,1.0,221760000.0,1.0,1.0,1.0
77,6,6,14533,HEU,False,3,0.6666666666666666,221720000.0,1.0,0.5,0.5
78,6,6,14533,HEU,False,3,0.5,221720000.0,0.5,0.5,0.5
79,6,6,14533,HEU,False,3,0.8333333333333334,221740000.0,1.0,0.5,1.0
80,6,6,14533,HEU,False,3,0.6666666666666666,221720000.0,0.5,1.0,0.5
81,6,6,14533,HEU,False,3,0.6666666666666666,221740000.0,1.0,0.5,0.5
82,6,6,14533,HEU,False,3,0.6666666666666666,221760000.0,0.5,0.5,1.0
83,6,6,14533,HEU,False,3,0.5,221780000.0,1.0,0.5,0.0
84,6,6,14533,HEU,False,3,0.5,221780000.0,0.0,0.5,1.0
85,6,6,14533,HEU,False,3,0.5,221680000.0,0.0,1.0,0.5
86,6,6,14533,HEU,False,3,0.5,221780000.0,0.5,0.5,0.5
87,6,6,14533,HEU,False,3,0.1666666666666666,221740000.0,0.0,0.5,0.0
88,6,6,14533,HEU,False,3,0.5,221780000.0,1.0,0.0,0.5
89,6,6,14533,HEU,False,3,0.5,221740000.0,0.5,0.0,1.0
90,6,6,14533,HEU,False,3,1.0,221720000.0,1.0,1.0,1.0
91,6,6,14533,HEU,False,3,0.6666666666666666,221720000.0,0.5,1.0,0.5
92,6,6,14533,HEU,False,3,0.5,221720000.0,1.0,0.5,0.0
93,6,6,14533,HEU,False,3,0.6666666666666666,221780000.0,1.0,0.5,0.5
94,6,6,14533,HEU,False,3,0.6666666666666666,221680000.0,1.0,0.5,0.5
95,6,6,14533,HEU,False,3,0.6666666666666666,221740000.0,0.5,1.0,0.5
96,6,6,14533,HEU,False,3,0.8333333333333334,221700000.0,1.0,1.0,0.5
97,6,6,14533,HEU,False,3,0.6666666666666666,221780000.0,1.0,1.0,0.0
98,6,6,14533,HEU,False,3,0.3333333333333333,221780000.0,0.0,0.5,0.5
99,6,6,14533,HEU,False,3,0.6666666666666666,221760000.0,1.0,0.5,0.5
0,6,6,11334,HEU,False,3,0.5,221020000.0,1.0,0.5,0.0
1,6,6,11334,HEU,False,3,0.8333333333333334,221020000.0,1.0,1.0,0.5
2,6,6,11334,HEU,False,3,0.6666666666666666,221000000.0,1.0,0.5,0.5
3,6,6,11334,HEU,False,3,0.8333333333333334,220980000.0,0.5,1.0,1.0
4,6,6,11334,HEU,False,3,0.6666666666666666,220980000.0,0.5,0.5,1.0
5,6,6,11334,HEU,False,3,1.0,220960000.0,1.0,1.0,1.0
6,6,6,11334,HEU,False,3,0.1666666666666666,221020000.0,0.5,0.0,0.0
7,6,6,11334,HEU,False,3,0.1666666666666666,220940000.0,0.0,0.5,0.0
8,6,6,11334,HEU,False,3,0.6666666666666666,220940000.0,0.5,1.0,0.5
9,6,6,11334,HEU,False,3,0.5,221000000.0,1.0,0.5,0.0
10,6,6,11334,HEU,False,3,0.6666666666666666,220960000.0,1.0,0.5,0.5
11,6,6,11334,HEU,False,3,0.6666666666666666,221000000.0,1.0,0.5,0.5
12,6,6,11334,HEU,False,3,0.6666666666666666,221000000.0,1.0,0.5,0.5
13,6,6,11334,HEU,False,3,0.8333333333333334,221000000.0,0.5,1.0,1.0
14,6,6,11334,HEU,False,3,0.5,220980000.0,1.0,0.0,0.5
15,6,6,11334,HEU,False,3,0.6666666666666666,220960000.0,1.0,1.0,0.0
16,6,6,11334,HEU,False,3,0.6666666666666666,220960000.0,1.0,1.0,0.0
17,6,6,11334,HEU,False,3,0.5,220980000.0,0.5,1.0,0.0
18,6,6,11334,HEU,False,3,0.5,220960000.0,0.5,0.5,0.5
19,6,6,11334,HEU,False,3,0.1666666666666666,220960000.0,0.0,0.5,0.0
20,6,6,11334,HEU,False,3,0.6666666666666666,221020000.0,1.0,0.5,0.5
21,6,6,11334,HEU,False,3,1.0,220940000.0,1.0,1.0,1.0
22,6,6,11334,HEU,False,3,1.0,221000000.0,1.0,1.0,1.0
23,6,6,11334,HEU,False,3,0.6666666666666666,221000000.0,1.0,0.5,0.5
24,6,6,11334,HEU,False,3,0.5,220980000.0,1.0,0.0,0.5
25,6,6,11334,HEU,False,3,0.6666666666666666,220920000.0,1.0,1.0,0.0
26,6,6,11334,HEU,False,3,0.8333333333333334,221000000.0,1.0,1.0,0.5
27,6,6,11334,HEU,False,3,0.6666666666666666,221020000.0,1.0,0.0,1.0
28,6,6,11334,HEU,False,3,0.6666666666666666,221020000.0,1.0,0.5,0.5
29,6,6,11334,HEU,False,3,0.8333333333333334,221020000.0,1.0,0.5,1.0
30,6,6,11334,HEU,False,3,0.8333333333333334,220980000.0,0.5,1.0,1.0
31,6,6,11334,HEU,False,3,0.5,220980000.0,1.0,0.0,0.5
32,6,6,11334,HEU,False,3,1.0,221020000.0,1.0,1.0,1.0
33,6,6,11334,HEU,False,3,0.6666666666666666,220980000.0,1.0,0.5,0.5
34,6,6,11334,HEU,False,3,0.6666666666666666,220940000.0,1.0,1.0,0.0
35,6,6,11334,HEU,False,3,0.8333333333333334,220960000.0,0.5,1.0,1.0
36,6,6,11334,HEU,False,3,0.8333333333333334,220900000.0,1.0,1.0,0.5
37,6,6,11334,HEU,False,3,0.8333333333333334,221000000.0,1.0,1.0,0.5
38,6,6,11334,HEU,False,3,0.6666666666666666,221000000.0,0.5,0.5,1.0
39,6,6,11334,HEU,False,3,0.8333333333333334,220980000.0,1.0,1.0,0.5
40,6,6,11334,HEU,False,3,0.6666666666666666,220980000.0,0.5,0.5,1.0
41,6,6,11334,HEU,False,3,0.6666666666666666,220920000.0,0.5,1.0,0.5
42,6,6,11334,HEU,False,3,0.3333333333333333,221020000.0,1.0,0.0,0.0
43,6,6,11334,HEU,False,3,0.5,220940000.0,1.0,0.0,0.5
44,6,6,11334,HEU,False,3,0.5,220920000.0,0.0,1.0,0.5
45,6,6,11334,HEU,False,3,0.8333333333333334,220980000.0,1.0,1.0,0.5
46,6,6,11334,HEU,False,3,0.3333333333333333,221020000.0,1.0,0.0,0.0
47,6,6,11334,HEU,False,3,1.0,220940000.0,1.0,1.0,1.0
48,6,6,11334,HEU,False,3,0.5,220980000.0,0.5,0.5,0.5
49,6,6,11334,HEU,False,3,0.5,221000000.0,1.0,0.0,0.5
50,6,6,11334,HEU,False,3,0.3333333333333333,220960000.0,1.0,0.0,0.0
51,6,6,11334,HEU,False,3,0.6666666666666666,220980000.0,0.5,1.0,0.5
52,6,6,11334,HEU,False,3,0.8333333333333334,221000000.0,1.0,1.0,0.5
53,6,6,11334,HEU,False,3,0.8333333333333334,221020000.0,1.0,0.5,1.0
54,6,6,11334,HEU,False,3,0.5,221000000.0,0.0,1.0,0.5
55,6,6,11334,HEU,False,3,0.5,221000000.0,1.0,0.5,0.0
56,6,6,11334,HEU,False,3,0.6666666666666666,220960000.0,0.5,1.0,0.5
57,6,6,11334,HEU,False,3,0.6666666666666666,220980000.0,0.5,1.0,0.5
58,6,6,11334,HEU,False,3,0.3333333333333333,220980000.0,0.0,1.0,0.0
59,6,6,11334,HEU,False,3,1.0,220980000.0,1.0,1.0,1.0
60,6,6,11334,HEU,False,3,0.6666666666666666,221000000.0,1.0,1.0,0.0
61,6,6,11334,HEU,False,3,0.5,221000000.0,1.0,0.5,0.0
62,6,6,11334,HEU,False,3,1.0,221000000.0,1.0,1.0,1.0
63,6,6,11334,HEU,False,3,0.6666666666666666,221000000.0,1.0,0.5,0.5
64,6,6,11334,HEU,False,3,0.6666666666666666,221000000.0,0.5,0.5,1.0
65,6,6,11334,HEU,False,3,0.5,220980000.0,0.0,1.0,0.5
66,6,6,11334,HEU,False,3,0.5,221000000.0,0.5,1.0,0.0
67,6,6,11334,HEU,False,3,0.1666666666666666,220940000.0,0.0,0.0,0.5
68,6,6,11334,HEU,False,3,0.8333333333333334,220960000.0,1.0,1.0,0.5
69,6,6,11334,HEU,False,3,0.5,220960000.0,1.0,0.5,0.0
70,6,6,11334,HEU,False,3,0.6666666666666666,220980000.0,0.5,0.5,1.0
71,6,6,11334,HEU,False,3,0.3333333333333333,220940000.0,0.0,1.0,0.0
72,6,6,11334,HEU,False,3,0.6666666666666666,220940000.0,0.5,1.0,0.5
73,6,6,11334,HEU,False,3,0.5,221000000.0,1.0,0.0,0.5
74,6,6,11334,HEU,False,3,0.6666666666666666,220960000.0,1.0,1.0,0.0
