qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_qkd
39,4,12,1066,HEU,False,5,0.5,4551300000.0,0.5,0.5
40,4,12,1066,HEU,False,5,0.75,4551300000.0,0.6666666666666666,0.8333333333333334
41,4,12,1066,HEU,False,5,0.4166666666666667,4551300000.0,0.3333333333333333,0.5
42,4,12,1066,HEU,False,5,0.5833333333333334,4551300000.0,0.5,0.6666666666666666
43,4,12,1066,HEU,False,5,0.4166666666666667,4551300000.0,0.5,0.3333333333333333
44,4,12,1066,HEU,False,5,0.4166666666666667,4551300000.0,0.3333333333333333,0.5
45,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.5,0.8333333333333334
46,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.6666666666666666,0.6666666666666666
47,4,12,1066,HEU,False,5,0.4166666666666667,4551300000.0,0.5,0.3333333333333333
48,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.6666666666666666,0.6666666666666666
49,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.6666666666666666,0.6666666666666666
50,4,12,1066,HEU,False,5,0.5833333333333334,4551300000.0,0.5,0.6666666666666666
51,4,12,1066,HEU,False,5,0.5833333333333334,4551300000.0,0.8333333333333334,0.3333333333333333
52,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.5,0.8333333333333334
53,4,12,1066,HEU,False,5,0.4166666666666667,4551300000.0,0.3333333333333333,0.5
54,4,12,1066,HEU,False,5,0.5,4551300000.0,0.6666666666666666,0.3333333333333333
55,4,12,1066,HEU,False,5,0.8333333333333334,4551300000.0,0.8333333333333334,0.8333333333333334
56,4,12,1066,HEU,False,5,0.25,4551300000.0,0.1666666666666666,0.3333333333333333
57,4,12,1066,HEU,False,5,0.8333333333333334,4551300000.0,0.8333333333333334,0.8333333333333334
58,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.6666666666666666,0.6666666666666666
59,4,12,1066,HEU,False,5,0.75,4551300000.0,0.6666666666666666,0.8333333333333334
60,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.5,0.8333333333333334
61,4,12,1066,HEU,False,5,0.5833333333333334,4551300000.0,0.5,0.6666666666666666
62,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.8333333333333334,0.5
63,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.8333333333333334,0.5
64,4,12,1066,HEU,False,5,0.4166666666666667,4551300000.0,0.6666666666666666,0.1666666666666666
65,4,12,1066,HEU,False,5,0.5,4551300000.0,0.5,0.5
66,4,12,1066,HEU,False,5,0.75,4551300000.0,0.6666666666666666,0.8333333333333334
67,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.6666666666666666,0.6666666666666666
68,4,12,1066,HEU,False,5,0.5,4551300000.0,0.5,0.5
69,4,12,1066,HEU,False,5,0.75,4551300000.0,0.6666666666666666,0.8333333333333334
70,4,12,1066,HEU,False,5,0.5,4551300000.0,0.6666666666666666,0.3333333333333333
71,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.8333333333333334,0.5
72,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.8333333333333334,0.5
73,4,12,1066,HEU,False,5,0.5833333333333334,4551300000.0,0.6666666666666666,0.5
74,4,12,1066,HEU,False,5,0.5833333333333334,4551300000.0,0.5,0.6666666666666666
75,4,12,1066,HEU,False,5,0.5833333333333334,4551300000.0,0.6666666666666666,0.5
76,4,12,1066,HEU,False,5,0.5,4551300000.0,0.6666666666666666,0.3333333333333333
77,4,12,1066,HEU,False,5,0.5,4551300000.0,0.8333333333333334,0.1666666666666666
78,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.6666666666666666,0.6666666666666666
79,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.6666666666666666,0.6666666666666666
80,4,12,1066,HEU,False,5,0.75,4551300000.0,0.6666666666666666,0.8333333333333334
81,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.5,0.8333333333333334
82,4,12,1066,HEU,False,5,0.5833333333333334,4551300000.0,0.6666666666666666,0.5
83,4,12,1066,HEU,False,5,0.75,4551300000.0,0.6666666666666666,0.8333333333333334
84,4,12,1066,HEU,False,5,0.5833333333333334,4551300000.0,0.5,0.6666666666666666
85,4,12,1066,HEU,False,5,0.5,4551300000.0,0.3333333333333333,0.6666666666666666
86,4,12,1066,HEU,False,5,0.9166666666666666,4551300000.0,1.0,0.8333333333333334
87,4,12,1066,HEU,False,5,0.75,4551300000.0,0.8333333333333334,0.6666666666666666
88,4,12,1066,HEU,False,5,0.5,4551300000.0,0.8333333333333334,0.1666666666666666
89,4,12,1066,HEU,False,5,0.5,4551300000.0,0.5,0.5
90,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.8333333333333334,0.5
91,4,12,1066,HEU,False,5,0.5833333333333334,4551300000.0,0.6666666666666666,0.5
92,4,12,1066,HEU,False,5,0.5833333333333334,4551300000.0,0.6666666666666666,0.5
93,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.8333333333333334,0.5
94,4,12,1066,HEU,False,5,0.3333333333333333,4551300000.0,0.3333333333333333,0.3333333333333333
95,4,12,1066,HEU,False,5,0.4166666666666667,4551300000.0,0.3333333333333333,0.5
96,4,12,1066,HEU,False,5,0.5833333333333334,4551300000.0,0.5,0.6666666666666666
97,4,12,1066,HEU,False,5,0.5,4551300000.0,0.8333333333333334,0.1666666666666666
98,4,12,1066,HEU,False,5,0.75,4551300000.0,0.8333333333333334,0.6666666666666666
99,4,12,1066,HEU,False,5,0.4166666666666667,4551300000.0,0.5,0.3333333333333333
100,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.8333333333333334,0.5
101,4,12,1066,HEU,False,5,0.25,4551300000.0,0.1666666666666666,0.3333333333333333
102,4,12,1066,HEU,False,5,0.6666666666666666,4551300000.0,0.6666666666666666,0.6666666666666666
103,4,12,1066,HEU,False,5,0.5,4551300000.0,0.6666666666666666,0.3333333333333333
104,4,12,1066,HEU,False,5,0.75,4551300000.0,1.0,0.5
105,4,12,1066,HEU,False,5,0.4166666666666667,4551300000.0,0.5,0.3333333333333333
