qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc
67,0,12,3320,HEU,False,5,0.4166666666666667,3632820000.0,0.4166666666666667
68,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
69,0,12,3320,HEU,False,5,0.5833333333333334,3632820000.0,0.5833333333333334
70,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
71,0,12,3320,HEU,False,5,0.5833333333333334,3632820000.0,0.5833333333333334
72,0,12,3320,HEU,False,5,0.5833333333333334,3632820000.0,0.5833333333333334
73,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
74,0,12,3320,HEU,False,5,0.8333333333333334,3632820000.0,0.8333333333333334
75,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
76,0,12,3320,HEU,False,5,0.8333333333333334,3632820000.0,0.8333333333333334
77,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
78,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
79,0,12,3320,HEU,False,5,0.5,3632820000.0,0.5
80,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
81,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
82,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
83,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
84,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
85,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
86,0,12,3320,HEU,False,5,0.8333333333333334,3632820000.0,0.8333333333333334
87,0,12,3320,HEU,False,5,0.5,3632820000.0,0.5
88,0,12,3320,HEU,False,5,0.9166666666666666,3632820000.0,0.9166666666666666
89,0,12,3320,HEU,False,5,0.5833333333333334,3632820000.0,0.5833333333333334
90,0,12,3320,HEU,False,5,0.3333333333333333,3632820000.0,0.3333333333333333
91,0,12,3320,HEU,False,5,0.3333333333333333,3632820000.0,0.3333333333333333
92,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
93,0,12,3320,HEU,False,5,0.5,3632820000.0,0.5
94,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
95,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
96,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
97,0,12,3320,HEU,False,5,0.6666666666666666,3632820000.0,0.6666666666666666
98,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
99,0,12,3320,HEU,False,5,0.75,3632820000.0,0.75
0,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
1,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
2,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
3,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
4,0,12,3322,HEU,False,5,0.4166666666666667,3452820000.0,0.4166666666666667
5,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
6,0,12,3322,HEU,False,5,0.8333333333333334,3452820000.0,0.8333333333333334
7,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
8,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
9,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
10,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
11,0,12,3322,HEU,False,5,0.8333333333333334,3452820000.0,0.8333333333333334
12,0,12,3322,HEU,False,5,0.3333333333333333,3452820000.0,0.3333333333333333
13,0,12,3322,HEU,False,5,0.4166666666666667,3452820000.0,0.4166666666666667
14,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
15,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
16,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
17,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
18,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
19,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
20,0,12,3322,HEU,False,5,0.4166666666666667,3452820000.0,0.4166666666666667
21,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
22,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
23,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
24,0,12,3322,HEU,False,5,0.8333333333333334,3452820000.0,0.8333333333333334
25,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
26,0,12,3322,HEU,False,5,0.8333333333333334,3452820000.0,0.8333333333333334
27,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
28,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
29,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
30,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
31,0,12,3322,HEU,False,5,0.8333333333333334,3452820000.0,0.8333333333333334
32,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
33,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
34,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
35,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
36,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
37,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
38,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
39,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
40,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
41,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
42,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
43,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
44,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
45,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
46,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
47,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
48,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
49,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
50,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
51,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
52,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
53,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
54,0,12,3322,HEU,False,5,0.9166666666666666,3452820000.0,0.9166666666666666
55,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
56,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
57,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
58,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
59,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
60,0,12,3322,HEU,False,5,0.8333333333333334,3452820000.0,0.8333333333333334
61,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
62,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
63,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
64,0,12,3322,HEU,False,5,0.4166666666666667,3452820000.0,0.4166666666666667
65,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
66,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
67,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
68,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
69,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
70,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
71,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
72,0,12,3322,HEU,False,5,0.8333333333333334,3452820000.0,0.8333333333333334
73,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
74,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
75,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
76,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
77,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
78,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
79,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
80,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
81,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
82,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
83,0,12,3322,HEU,False,5,0.8333333333333334,3452820000.0,0.8333333333333334
84,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
85,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
86,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
87,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
88,0,12,3322,HEU,False,5,0.5833333333333334,3452820000.0,0.5833333333333334
89,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
90,0,12,3322,HEU,False,5,0.8333333333333334,3452820000.0,0.8333333333333334
91,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
92,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
93,0,12,3322,HEU,False,5,0.75,3452820000.0,0.75
94,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
95,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
96,0,12,3322,HEU,False,5,0.8333333333333334,3452820000.0,0.8333333333333334
97,0,12,3322,HEU,False,5,0.6666666666666666,3452820000.0,0.6666666666666666
98,0,12,3322,HEU,False,5,0.4166666666666667,3452820000.0,0.4166666666666667
99,0,12,3322,HEU,False,5,0.5,3452820000.0,0.5
0,0,12,332,HEU,False,5,0.5,3552820000.0,0.5
1,0,12,332,HEU,False,5,0.5833333333333334,3552820000.0,0.5833333333333334
2,0,12,332,HEU,False,5,0.6666666666666666,3552820000.0,0.6666666666666666
3,0,12,332,HEU,False,5,0.6666666666666666,3552820000.0,0.6666666666666666
4,0,12,332,HEU,False,5,0.8333333333333334,3552820000.0,0.8333333333333334
5,0,12,332,HEU,False,5,0.5,3552820000.0,0.5
6,0,12,332,HEU,False,5,0.5833333333333334,3552820000.0,0.5833333333333334
7,0,12,332,HEU,False,5,0.75,3552820000.0,0.75
8,0,12,332,HEU,False,5,0.5833333333333334,3552820000.0,0.5833333333333334
9,0,12,332,HEU,False,5,0.6666666666666666,3552820000.0,0.6666666666666666
10,0,12,332,HEU,False,5,0.75,3552820000.0,0.75
11,0,12,332,HEU,False,5,0.4166666666666667,3552820000.0,0.4166666666666667
12,0,12,332,HEU,False,5,0.5833333333333334,3552820000.0,0.5833333333333334
13,0,12,332,HEU,False,5,0.5833333333333334,3552820000.0,0.5833333333333334
14,0,12,332,HEU,False,5,0.5,3552820000.0,0.5
15,0,12,332,HEU,False,5,0.4166666666666667,3552820000.0,0.4166666666666667
16,0,12,332,HEU,False,5,0.6666666666666666,3552820000.0,0.6666666666666666
17,0,12,332,HEU,False,5,0.75,3552820000.0,0.75
18,0,12,332,HEU,False,5,0.8333333333333334,3552820000.0,0.8333333333333334
19,0,12,332,HEU,False,5,0.5,3552820000.0,0.5
20,0,12,332,HEU,False,5,0.9166666666666666,3552820000.0,0.9166666666666666
21,0,12,332,HEU,False,5,0.8333333333333334,3552820000.0,0.8333333333333334
22,0,12,332,HEU,False,5,0.75,3552820000.0,0.75
23,0,12,332,HEU,False,5,0.5833333333333334,3552820000.0,0.5833333333333334
24,0,12,332,HEU,False,5,0.6666666666666666,3552820000.0,0.6666666666666666
