qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_pingpong
112,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
113,1,12,10007,OPT,False,5,0.75,3822610000.0,0.75
114,1,12,10007,OPT,False,5,0.4166666666666667,3822570000.0,0.4166666666666667
115,1,12,10007,OPT,False,5,0.75,3822610000.0,0.75
116,1,12,10007,OPT,False,5,0.6666666666666666,3822570000.0,0.6666666666666666
117,1,12,10007,OPT,False,5,0.6666666666666666,3822610000.0,0.6666666666666666
118,1,12,10007,OPT,False,5,0.4166666666666667,3822570000.0,0.4166666666666667
119,1,12,10007,OPT,False,5,0.5833333333333334,3822590000.0,0.5833333333333334
120,1,12,10007,OPT,False,5,0.6666666666666666,3822570000.0,0.6666666666666666
121,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
122,1,12,10007,OPT,False,5,0.75,3822570000.0,0.75
123,1,12,10007,OPT,False,5,0.5,3822590000.0,0.5
124,1,12,10007,OPT,False,5,0.5833333333333334,3822590000.0,0.5833333333333334
125,1,12,10007,OPT,False,5,0.75,3822610000.0,0.75
126,1,12,10007,OPT,False,5,0.5833333333333334,3822610000.0,0.5833333333333334
127,1,12,10007,OPT,False,5,0.3333333333333333,3822610000.0,0.3333333333333333
128,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
129,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
130,1,12,10007,OPT,False,5,0.6666666666666666,3822570000.0,0.6666666666666666
131,1,12,10007,OPT,False,5,0.4166666666666667,3822570000.0,0.4166666666666667
132,1,12,10007,OPT,False,5,0.6666666666666666,3822570000.0,0.6666666666666666
133,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
134,1,12,10007,OPT,False,5,0.4166666666666667,3822610000.0,0.4166666666666667
135,1,12,10007,OPT,False,5,0.4166666666666667,3822590000.0,0.4166666666666667
136,1,12,10007,OPT,False,5,0.4166666666666667,3822610000.0,0.4166666666666667
137,1,12,10007,OPT,False,5,0.5,3822570000.0,0.5
138,1,12,10007,OPT,False,5,0.8333333333333334,3822590000.0,0.8333333333333334
139,1,12,10007,OPT,False,5,0.5833333333333334,3822570000.0,0.5833333333333334
140,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
141,1,12,10007,OPT,False,5,0.4166666666666667,3822610000.0,0.4166666666666667
142,1,12,10007,OPT,False,5,0.75,3822590000.0,0.75
143,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
144,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
145,1,12,10007,OPT,False,5,0.5833333333333334,3822610000.0,0.5833333333333334
146,1,12,10007,OPT,False,5,0.6666666666666666,3822570000.0,0.6666666666666666
147,1,12,10007,OPT,False,5,0.75,3822570000.0,0.75
148,1,12,10007,OPT,False,5,0.5,3822590000.0,0.5
149,1,12,10007,OPT,False,5,0.75,3822590000.0,0.75
150,1,12,10007,OPT,False,5,0.5833333333333334,3822570000.0,0.5833333333333334
151,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
152,1,12,10007,OPT,False,5,0.75,3822590000.0,0.75
153,1,12,10007,OPT,False,5,0.6666666666666666,3822610000.0,0.6666666666666666
154,1,12,10007,OPT,False,5,0.8333333333333334,3822590000.0,0.8333333333333334
155,1,12,10007,OPT,False,5,0.5833333333333334,3822570000.0,0.5833333333333334
156,1,12,10007,OPT,False,5,0.8333333333333334,3822590000.0,0.8333333333333334
157,1,12,10007,OPT,False,5,0.5,3822590000.0,0.5
158,1,12,10007,OPT,False,5,0.4166666666666667,3822610000.0,0.4166666666666667
159,1,12,10007,OPT,False,5,0.5833333333333334,3822590000.0,0.5833333333333334
160,1,12,10007,OPT,False,5,0.6666666666666666,3822590000.0,0.6666666666666666
161,1,12,10007,OPT,False,5,0.75,3822590000.0,0.75
162,1,12,10007,OPT,False,5,0.5,3822610000.0,0.5
163,1,12,10007,OPT,False,5,0.8333333333333334,3822590000.0,0.8333333333333334
164,1,12,10007,OPT,False,5,0.75,3822590000.0,0.75
165,1,12,10007,OPT,False,5,0.5833333333333334,3822590000.0,0.5833333333333334
166,1,12,10007,OPT,False,5,0.8333333333333334,3822610000.0,0.8333333333333334
