qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong,success_probability_qkd
68,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,1.0,0.25,0.5
69,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.75,0.5
70,6,12,None,NAIVE,False,1,0.3333333333333333,884500000.0,0.5,0.25,0.25
71,6,12,None,NAIVE,False,1,0.25,884500000.0,0.5,0.25,0.0
72,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,1.0,0.75,0.25
73,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.5,0.75,0.75
74,6,12,None,NAIVE,False,1,0.5,884500000.0,0.5,0.5,0.5
75,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.75,0.75,0.25
76,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.5,1.0,0.5
77,6,12,None,NAIVE,False,1,0.75,884500000.0,0.75,1.0,0.5
78,6,12,None,NAIVE,False,1,0.3333333333333333,884500000.0,0.5,0.25,0.25
79,6,12,None,NAIVE,False,1,0.4166666666666667,884500000.0,0.25,0.5,0.5
80,6,12,None,NAIVE,False,1,0.4166666666666667,884500000.0,0.5,0.25,0.5
81,6,12,None,NAIVE,False,1,0.75,884500000.0,0.75,1.0,0.5
82,6,12,None,NAIVE,False,1,0.75,884500000.0,0.75,0.5,1.0
83,6,12,None,NAIVE,False,1,0.75,884500000.0,1.0,0.5,0.75
84,6,12,None,NAIVE,False,1,0.75,884500000.0,0.75,0.75,0.75
85,6,12,None,NAIVE,False,1,0.5,884500000.0,0.5,0.5,0.5
86,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.5,0.75
87,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.25,1.0,0.5
88,6,12,None,NAIVE,False,1,0.75,884500000.0,0.75,0.75,0.75
89,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.75,0.75,0.25
90,6,12,None,NAIVE,False,1,0.4166666666666667,884500000.0,0.75,0.25,0.25
91,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.75,0.5
92,6,12,None,NAIVE,False,1,0.3333333333333333,884500000.0,0.5,0.25,0.25
93,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.75,0.5
94,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.75,0.5
95,6,12,None,NAIVE,False,1,0.5,884500000.0,0.25,0.5,0.75
96,6,12,None,NAIVE,False,1,0.5,884500000.0,0.5,0.25,0.75
97,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.5,1.0,0.25
98,6,12,None,NAIVE,False,1,0.25,884500000.0,0.25,0.0,0.5
99,6,12,None,NAIVE,False,1,0.8333333333333334,884500000.0,0.75,1.0,0.75
100,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.5,0.75,0.5
101,6,12,None,NAIVE,False,1,0.9166666666666666,884500000.0,1.0,1.0,0.75
102,6,12,None,NAIVE,False,1,0.4166666666666667,884500000.0,0.5,0.25,0.5
103,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.5,0.5,0.75
104,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.25,0.75,0.75
105,6,12,None,NAIVE,False,1,0.8333333333333334,884500000.0,1.0,0.75,0.75
106,6,12,None,NAIVE,False,1,0.5,884500000.0,1.0,0.25,0.25
107,6,12,None,NAIVE,False,1,0.5,884500000.0,0.25,0.5,0.75
108,6,12,None,NAIVE,False,1,0.75,884500000.0,0.75,1.0,0.5
109,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.75,0.75,0.25
110,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.75,0.75,0.25
111,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,1.0,0.5,0.5
112,6,12,None,NAIVE,False,1,0.5,884500000.0,0.75,0.75,0.0
113,6,12,None,NAIVE,False,1,0.25,884500000.0,0.25,0.25,0.25
114,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.5,0.5,0.75
115,6,12,None,NAIVE,False,1,0.3333333333333333,884500000.0,0.25,0.75,0.0
116,6,12,None,NAIVE,False,1,0.75,884500000.0,0.75,1.0,0.5
117,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.75,0.5,0.5
118,6,12,None,NAIVE,False,1,0.4166666666666667,884500000.0,0.25,0.5,0.5
119,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.5,0.75
120,6,12,None,NAIVE,False,1,0.4166666666666667,884500000.0,0.5,0.25,0.5
121,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.5,0.5,0.75
122,6,12,None,NAIVE,False,1,0.75,884500000.0,1.0,0.5,0.75
123,6,12,None,NAIVE,False,1,0.9166666666666666,884500000.0,0.75,1.0,1.0
124,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,1.0,0.25,0.75
125,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.5,0.75,0.5
126,6,12,None,NAIVE,False,1,0.3333333333333333,884500000.0,0.5,0.5,0.0
127,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.75,0.25,0.75
128,6,12,None,NAIVE,False,1,0.5,884500000.0,0.5,0.5,0.5
129,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.75,0.5
130,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,1.0,0.75,0.25
131,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.5,0.75,0.5
132,6,12,None,NAIVE,False,1,0.5,884500000.0,0.5,0.5,0.5
133,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.75,0.5,0.5
134,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.75,0.5,0.5
135,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.75,0.5
136,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.75,0.5,0.5
137,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.75,0.5,0.5
138,6,12,None,NAIVE,False,1,0.5,884500000.0,0.25,0.5,0.75
139,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.5,0.75
140,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.25,1.0,0.75
141,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.75,0.5
142,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.5,0.75,0.5
143,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.5,0.75,0.75
144,6,12,None,NAIVE,False,1,0.4166666666666667,884500000.0,0.5,0.25,0.5
145,6,12,None,NAIVE,False,1,0.4166666666666667,884500000.0,0.25,0.25,0.75
146,6,12,None,NAIVE,False,1,0.5,884500000.0,0.5,0.75,0.25
147,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.75,0.5
148,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.25,1.0
149,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.5,0.75,0.5
150,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.5,0.75,0.75
151,6,12,None,NAIVE,False,1,0.5,884500000.0,0.75,0.75,0.0
152,6,12,None,NAIVE,False,1,0.9166666666666666,884500000.0,1.0,1.0,0.75
153,6,12,None,NAIVE,False,1,0.5,884500000.0,0.5,0.25,0.75
154,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.5,0.75,0.75
155,6,12,None,NAIVE,False,1,0.5,884500000.0,0.5,0.5,0.5
156,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.5,0.75,0.5
157,6,12,None,NAIVE,False,1,0.5,884500000.0,0.75,0.5,0.25
158,6,12,None,NAIVE,False,1,0.4166666666666667,884500000.0,0.5,0.75,0.0
159,6,12,None,NAIVE,False,1,0.75,884500000.0,0.75,0.5,1.0
160,6,12,None,NAIVE,False,1,0.4166666666666667,884500000.0,0.25,0.5,0.5
161,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.5,1.0,0.5
162,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.5,0.75,0.5
163,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.75,0.5,0.5
164,6,12,None,NAIVE,False,1,0.3333333333333333,884500000.0,0.75,0.25,0.0
165,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.5,0.75,0.75
166,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.5,0.75
167,6,12,None,NAIVE,False,1,0.75,884500000.0,0.75,0.75,0.75
168,6,12,None,NAIVE,False,1,0.5,884500000.0,0.25,0.75,0.5
169,6,12,None,NAIVE,False,1,0.75,884500000.0,0.5,1.0,0.75
170,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.5,0.75,0.5
171,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.25,1.0,0.75
172,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.75,0.5,0.5
173,6,12,None,NAIVE,False,1,0.75,884500000.0,0.75,0.75,0.75
174,6,12,None,NAIVE,False,1,0.9166666666666666,884500000.0,1.0,0.75,1.0
175,6,12,None,NAIVE,False,1,0.75,884500000.0,0.5,0.75,1.0
176,6,12,None,NAIVE,False,1,0.8333333333333334,884500000.0,1.0,1.0,0.5
177,6,12,None,NAIVE,False,1,0.5,884500000.0,0.5,0.5,0.5
178,6,12,None,NAIVE,False,1,0.3333333333333333,884500000.0,0.25,0.25,0.5
179,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.5,0.75
180,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.75,0.5
181,6,12,None,NAIVE,False,1,0.75,884500000.0,0.75,0.5,1.0
182,6,12,None,NAIVE,False,1,0.25,884500000.0,0.25,0.5,0.0
183,6,12,None,NAIVE,False,1,0.75,884500000.0,1.0,0.5,0.75
184,6,12,None,NAIVE,False,1,0.5,884500000.0,0.5,0.5,0.5
185,6,12,None,NAIVE,False,1,0.75,884500000.0,1.0,0.75,0.5
186,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.25,1.0
187,6,12,None,NAIVE,False,1,0.5,884500000.0,0.5,0.75,0.25
188,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.75,0.5
189,6,12,None,NAIVE,False,1,0.5,884500000.0,0.5,0.5,0.5
190,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.75,0.5,0.5
191,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,1.0,0.5,0.25
192,6,12,None,NAIVE,False,1,0.9166666666666666,884500000.0,1.0,1.0,0.75
193,6,12,None,NAIVE,False,1,0.5,884500000.0,0.5,0.5,0.5
194,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.75,0.5
195,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,1.0,0.25,0.75
196,6,12,None,NAIVE,False,1,0.6666666666666666,884500000.0,0.75,0.5,0.75
197,6,12,None,NAIVE,False,1,0.4166666666666667,884500000.0,0.5,0.25,0.5
198,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.75,0.75,0.25
199,6,12,None,NAIVE,False,1,0.5833333333333334,884500000.0,0.75,0.75,0.25
