qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_qkd
53,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
54,4,6,102,HEU,False,3,0.5,1291300000.0,1.0,0.0
55,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
56,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
57,4,6,102,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
58,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
59,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.6666666666666666,0.0
60,4,6,102,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
61,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.6666666666666666,0.0
62,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
63,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
64,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
65,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
66,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
67,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
68,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
69,4,6,102,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
70,4,6,102,HEU,False,3,0.3333333333333333,1291300000.0,0.3333333333333333,0.3333333333333333
71,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,1.0,0.6666666666666666
72,4,6,102,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
73,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
74,4,6,102,HEU,False,3,0.8333333333333334,1291300000.0,0.6666666666666666,1.0
75,4,6,102,HEU,False,3,0.5,1291300000.0,0.3333333333333333,0.6666666666666666
76,4,6,102,HEU,False,3,0.6666666666666666,1291300000.0,0.6666666666666666,0.6666666666666666
77,4,6,102,HEU,False,3,0.5,1291300000.0,0.6666666666666666,0.3333333333333333
