qoala_run_index,dataset_id,n_sessions,ns_id,schedule_type,risk_aware,length_factor,success_probability,makespan,success_probability_bqc,success_probability_pingpong,success_probability_qkd
63,6,6,10489,OPT,False,3,0.5,218930000.0,0.5,0.5,0.5
64,6,6,10489,OPT,False,3,0.5,218990000.0,0.0,0.5,1.0
65,6,6,10489,OPT,False,3,0.6666666666666666,218930000.0,0.5,0.5,1.0
66,6,6,10489,OPT,False,3,0.3333333333333333,218950000.0,0.5,0.5,0.0
67,6,6,10489,OPT,False,3,0.8333333333333334,218990000.0,0.5,1.0,1.0
68,6,6,10489,OPT,False,3,0.5,218950000.0,0.5,1.0,0.0
69,6,6,10489,OPT,False,3,0.3333333333333333,218930000.0,0.5,0.5,0.0
70,6,6,10489,OPT,False,3,0.5,219010000.0,0.5,0.5,0.5
71,6,6,10489,OPT,False,3,0.5,218970000.0,0.5,0.5,0.5
72,6,6,10489,OPT,False,3,0.3333333333333333,218970000.0,0.5,0.5,0.0
73,6,6,10489,OPT,False,3,0.5,218930000.0,0.5,0.5,0.5
74,6,6,10489,OPT,False,3,0.6666666666666666,218970000.0,0.5,1.0,0.5
75,6,6,10489,OPT,False,3,0.6666666666666666,218990000.0,1.0,0.5,0.5
76,6,6,10489,OPT,False,3,0.6666666666666666,218950000.0,0.5,1.0,0.5
77,6,6,10489,OPT,False,3,0.8333333333333334,218970000.0,1.0,0.5,1.0
78,6,6,10489,OPT,False,3,0.5,218990000.0,0.5,0.0,1.0
79,6,6,10489,OPT,False,3,0.6666666666666666,218950000.0,1.0,0.5,0.5
80,6,6,10489,OPT,False,3,0.8333333333333334,218950000.0,1.0,1.0,0.5
81,6,6,10489,OPT,False,3,0.3333333333333333,218990000.0,0.5,0.0,0.5
82,6,6,10489,OPT,False,3,0.8333333333333334,218950000.0,1.0,1.0,0.5
83,6,6,10489,OPT,False,3,0.8333333333333334,218950000.0,1.0,1.0,0.5
84,6,6,10489,OPT,False,3,0.6666666666666666,218970000.0,0.5,0.5,1.0
85,6,6,10489,OPT,False,3,1.0,218930000.0,1.0,1.0,1.0
86,6,6,10489,OPT,False,3,0.5,218950000.0,1.0,0.5,0.0
87,6,6,10489,OPT,False,3,0.6666666666666666,218910000.0,0.0,1.0,1.0
88,6,6,10489,OPT,False,3,0.6666666666666666,218990000.0,1.0,1.0,0.0
